22, 869, 703, 1
27, 1162, 388, 2
29, 923, 441, 1
30, 1188, 141, 1
31, 1094, 714, 1
32, 980, 365, 2
33, 762, 616, 1
34, 761, 456, 2
35, 1010, 314, 1
36, 804, 273, 1
37, 1085, 21, 1
38, 703, 58, 1
22, 869, 703, 1
27, 1162, 418, 2
29, 929, 442, 1
30, 1188, 313, 1
31, 1094, 713, 1
32, 1047, 412, 1
34, 761, 486, 2
35, 1010, 344, 2
36, 803, 414, 1
37, 1085, 21, 1
38, 720, 154, 1
22, 869, 703, 1
27, 1162, 448, 2
29, 923, 441, 1
30, 1199, 476, 1
31, 1094, 713, 1
32, 1049, 539, 1
34, 814, 564, 1
35, 1010, 374, 2
36, 803, 444, 2
37, 1085, 21, 1
38, 740, 260, 1
39, 856, 22, 1
27, 1162, 478, 2
29, 923, 441, 1
30, 1207, 615, 1
32, 1032, 670, 1
34, 794, 686, 1
35, 1010, 404, 2
36, 803, 474, 2
37, 1085, 21, 1
38, 760, 385, 1
39, 850, 89, 1
27, 1162, 508, 2
29, 924, 441, 1
30, 1262, 711, 1
32, 1093, 713, 1
34, 869, 703, 1
35, 1010, 434, 2
36, 776, 504, 1
37, 1209, 35, 1
38, 760, 415, 2
39, 819, 200, 1
40, 1085, 21, 1
41, 774, 15, 1
27, 1162, 538, 2
29, 923, 441, 1
32, 1093, 713, 1
34, 869, 703, 1
35, 1010, 464, 2
36, 798, 625, 1
37, 1240, 145, 1
38, 760, 445, 2
39, 797, 313, 1
40, 1085, 21, 1
41, 766, 110, 1
27, 1162, 568, 2
29, 923, 441, 1
32, 1094, 713, 1
34, 876, 700, 1
35, 1010, 494, 2
36, 796, 704, 1
37, 1274, 299, 1
38, 760, 475, 2
39, 775, 430, 1
40, 1085, 21, 1
41, 750, 272, 1
42, 830, 40, 1
43, 413, 67, 1
27, 1162, 598, 2
29, 923, 441, 1
32, 1094, 714, 1
34, 869, 703, 1
35, 1010, 524, 2
37, 1275, 460, 1
38, 755, 587, 1
39, 727, 433, 1
40, 1206, 13, 1
41, 750, 302, 2
42, 773, 180, 1
43, 419, 215, 1
44, 1085, 21, 1
27, 1162, 628, 2
29, 923, 441, 1
32, 1095, 714, 1
34, 869, 703, 1
35, 1010, 554, 2
37, 1281, 624, 1
38, 758, 700, 1
39, 704, 600, 1
40, 1230, 73, 1
41, 728, 337, 1
42, 773, 210, 2
43, 443, 352, 1
44, 1085, 21, 1
29, 923, 441, 1
32, 1095, 713, 1
34, 869, 703, 1
35, 1010, 584, 2
39, 666, 710, 1
40, 1211, 179, 1
41, 681, 498, 1
42, 773, 240, 2
43, 461, 505, 1
44, 1078, 23, 1
29, 923, 441, 1
32, 1095, 713, 1
34, 869, 703, 1
35, 1010, 614, 2
40, 1198, 285, 1
41, 637, 652, 1
42, 773, 270, 2
43, 497, 647, 1
44, 1100, 80, 1
45, 1083, 9, 1
29, 923, 441, 1
32, 1094, 713, 1
34, 869, 703, 1
40, 1162, 388, 1
42, 773, 300, 2
44, 1103, 196, 1
45, 1085, 21, 1
46, 643, 62, 1
29, 923, 441, 1
32, 1094, 713, 1
34, 869, 703, 1
40, 1112, 510, 1
42, 773, 330, 2
44, 1092, 321, 1
45, 1085, 21, 1
46, 682, 181, 1
29, 923, 441, 1
34, 869, 703, 1
40, 1064, 650, 1
42, 773, 360, 2
44, 1071, 449, 1
45, 1085, 21, 1
46, 721, 315, 1
47, 703, 55, 1
48, 871, 52, 1
29, 923, 441, 1
34, 1018, 711, 1
40, 1104, 713, 1
42, 758, 453, 1
44, 1041, 585, 1
45, 1085, 21, 1
46, 721, 345, 2
47, 738, 227, 1
48, 871, 162, 1
29, 923, 441, 1
34, 869, 703, 1
40, 1104, 713, 1
42, 793, 600, 1
44, 1026, 699, 1
45, 1085, 21, 1
46, 745, 409, 1
47, 738, 257, 2
48, 885, 299, 1
49, 976, 16, 1
29, 975, 433, 1
40, 1093, 713, 1
42, 819, 696, 1
45, 1085, 21, 1
46, 756, 593, 1
47, 738, 287, 2
48, 883, 429, 1
49, 951, 75, 1
29, 923, 441, 1
40, 1094, 713, 1
42, 869, 703, 1
45, 1085, 21, 1
46, 756, 623, 2
47, 738, 317, 2
48, 904, 589, 1
49, 936, 170, 1
29, 923, 441, 1
40, 1094, 713, 1
42, 923, 707, 1
45, 1085, 21, 1
47, 738, 347, 2
48, 904, 619, 2
49, 928, 288, 1
29, 938, 458, 1
40, 1094, 713, 1
45, 1085, 21, 1
47, 738, 377, 2
48, 869, 703, 1
49, 941, 377, 1
29, 917, 548, 1
40, 1093, 713, 1
45, 1099, 44, 1
47, 738, 407, 2
48, 869, 703, 1
49, 925, 436, 1
29, 913, 654, 1
40, 1093, 713, 1
45, 1148, 110, 1
47, 738, 437, 2
48, 859, 710, 1
49, 923, 441, 1
50, 1085, 21, 1
29, 869, 703, 1
40, 1093, 713, 1
45, 1190, 211, 1
47, 738, 467, 2
49, 923, 441, 1
50, 1085, 21, 1
29, 869, 703, 1
40, 1093, 713, 1
45, 1218, 322, 1
47, 738, 497, 2
49, 923, 441, 1
50, 1085, 21, 1
51, 720, 10, 1
29, 869, 703, 1
40, 1093, 713, 1
45, 1235, 444, 1
47, 738, 527, 2
49, 923, 441, 1
50, 1085, 21, 1
51, 686, 90, 1
29, 869, 703, 1
40, 1093, 713, 1
45, 1257, 559, 1
47, 738, 557, 2
49, 923, 441, 1
50, 1085, 21, 1
51, 656, 254, 1
29, 869, 703, 1
40, 1093, 713, 1
45, 1267, 676, 1
47, 738, 587, 2
49, 923, 441, 1
50, 1085, 21, 1
51, 616, 468, 1
29, 869, 703, 1
40, 1094, 713, 1
47, 738, 617, 2
49, 923, 441, 1
50, 1088, 22, 1
51, 589, 668, 1
52, 1010, 9, 1
29, 869, 703, 1
40, 1093, 713, 1
49, 923, 441, 1
50, 1088, 52, 2
52, 1042, 77, 1
53, 1083, 5, 1
29, 869, 703, 1
40, 1094, 713, 1
49, 923, 441, 1
50, 1088, 82, 2
52, 1059, 184, 1
53, 1085, 21, 1
29, 869, 703, 1
40, 1094, 713, 1
49, 923, 441, 1
50, 1088, 112, 2
52, 1056, 306, 1
53, 1085, 21, 1
29, 869, 703, 1
40, 1094, 713, 1
49, 919, 442, 1
50, 1088, 142, 2
52, 1050, 440, 1
53, 1085, 21, 1
29, 869, 703, 1
40, 1093, 713, 1
49, 923, 441, 1
50, 1088, 172, 2
52, 1038, 578, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 202, 2
52, 1016, 694, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 232, 2
52, 1094, 713, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 262, 2
52, 1094, 713, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 292, 2
52, 1093, 713, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 322, 2
52, 1096, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 352, 2
52, 1096, 714, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 382, 2
52, 1095, 714, 1
53, 1085, 21, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 412, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 442, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 472, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 502, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 532, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 562, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 592, 2
52, 1096, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
50, 1088, 622, 2
52, 1095, 714, 1
53, 1085, 20, 1
29, 869, 703, 1
49, 923, 441, 1
52, 1095, 714, 1
53, 1086, 21, 1
54, 989, 13, 1
55, 759, 30, 1
29, 869, 703, 1
49, 923, 441, 1
52, 1095, 714, 1
53, 1085, 20, 1
54, 998, 98, 1
55, 771, 90, 1
29, 869, 703, 1
49, 923, 441, 1
52, 1095, 714, 1
53, 1085, 20, 1
54, 1010, 244, 1
55, 777, 202, 1
56, 689, 34, 1
29, 869, 703, 1
49, 917, 442, 1
52, 1095, 714, 1
53, 1085, 20, 1
54, 1026, 386, 1
55, 785, 320, 1
56, 717, 195, 1
57, 829, 19, 1
29, 869, 703, 1
49, 930, 441, 1
52, 1095, 714, 1
53, 1085, 20, 1
54, 1033, 547, 1
55, 768, 397, 1
56, 717, 225, 2
57, 815, 95, 1
29, 869, 703, 1
49, 923, 441, 1
53, 1085, 20, 1
54, 1035, 675, 1
55, 768, 427, 2
56, 717, 255, 2
57, 817, 231, 1
49, 929, 445, 1
53, 1084, 64, 1
54, 1095, 714, 1
55, 761, 653, 1
56, 717, 285, 2
57, 818, 377, 1
49, 923, 441, 1
53, 1096, 179, 1
54, 1095, 714, 1
55, 869, 703, 1
56, 717, 315, 2
57, 825, 523, 1
58, 1085, 20, 1
49, 923, 441, 1
53, 1098, 352, 1
54, 1096, 714, 1
56, 717, 345, 2
57, 814, 663, 1
58, 1085, 20, 1
49, 923, 442, 1
53, 1092, 527, 1
54, 1096, 714, 1
56, 717, 375, 2
57, 869, 703, 1
58, 1085, 20, 1
59, 947, 34, 1
49, 923, 441, 1
53, 1086, 680, 1
56, 717, 405, 2
57, 869, 703, 1
58, 1104, 24, 1
59, 950, 166, 1
60, 1020, 21, 1
61, 911, 35, 1
62, 724, 47, 1
49, 923, 441, 1
53, 1096, 714, 1
56, 717, 435, 2
57, 869, 703, 1
58, 1106, 17, 1
59, 950, 196, 2
60, 1020, 51, 2
61, 766, 34, 1
62, 723, 199, 1
63, 844, 6, 1
64, 577, 38, 1
49, 961, 495, 1
53, 1095, 714, 1
56, 717, 465, 2
57, 869, 703, 1
58, 1085, 20, 1
59, 914, 427, 1
60, 1059, 182, 1
61, 786, 163, 1
62, 728, 361, 1
63, 895, 97, 1
64, 606, 186, 1
65, 978, 338, 1
49, 940, 660, 1
53, 1096, 714, 1
56, 717, 495, 2
57, 863, 706, 1
58, 1031, 42, 1
59, 996, 486, 1
60, 1066, 293, 1
61, 800, 311, 1
62, 732, 523, 1
63, 944, 275, 1
64, 644, 339, 1
65, 914, 439, 1
66, 586, 8, 1
67, 467, 56, 1
53, 1095, 714, 1
56, 717, 525, 2
57, 869, 703, 1
58, 1053, 105, 1
59, 1013, 640, 1
60, 973, 389, 1
61, 805, 457, 1
62, 739, 677, 1
63, 877, 437, 1
64, 684, 503, 1
65, 957, 492, 1
66, 741, 21, 1
67, 510, 164, 1
68, 1097, 421, 1
69, 909, 68, 1
70, 1088, 15, 1
71, 607, 67, 1
53, 1098, 713, 1
56, 717, 555, 2
57, 869, 703, 1
58, 1056, 212, 1
60, 923, 441, 1
61, 805, 487, 2
63, 877, 467, 2
64, 684, 533, 2
65, 957, 522, 2
66, 748, 69, 1
67, 558, 307, 1
68, 1119, 560, 1
69, 915, 204, 1
70, 1119, 45, 1
71, 630, 184, 1
72, 455, 60, 1
56, 717, 585, 2
57, 875, 701, 1
58, 1061, 337, 1
60, 924, 443, 1
61, 805, 517, 2
63, 877, 497, 2
64, 684, 563, 2
65, 957, 552, 2
66, 746, 158, 1
67, 603, 469, 1
68, 1139, 682, 1
69, 901, 336, 1
70, 1126, 150, 1
71, 666, 286, 1
72, 464, 217, 1
73, 1085, 21, 1
74, 909, 21, 1
75, 764, 17, 1
56, 717, 615, 2
57, 869, 703, 1
58, 1061, 462, 1
60, 924, 473, 2
61, 805, 547, 2
63, 869, 507, 1
64, 653, 643, 1
65, 957, 582, 2
66, 826, 151, 1
67, 603, 499, 2
68, 1095, 713, 1
69, 953, 425, 1
70, 1119, 264, 1
71, 666, 316, 2
72, 494, 366, 1
73, 1197, 21, 1
74, 944, 123, 1
75, 764, 47, 2
76, 1085, 21, 1
77, 465, 29, 1
57, 873, 705, 1
58, 1054, 594, 1
60, 924, 503, 2
61, 805, 577, 2
63, 872, 619, 1
65, 957, 612, 2
66, 761, 376, 1
67, 524, 533, 1
68, 1094, 713, 1
69, 923, 442, 1
70, 1106, 391, 1
71, 734, 512, 1
72, 494, 396, 2
73, 1223, 81, 1
74, 922, 290, 1
75, 764, 77, 2
76, 1028, 33, 1
77, 508, 107, 1
58, 1035, 688, 1
60, 924, 533, 2
61, 763, 639, 1
66, 771, 494, 1
67, 574, 685, 1
69, 923, 472, 2
70, 1046, 497, 1
71, 734, 542, 2
72, 494, 426, 2
73, 1228, 197, 1
74, 870, 409, 1
75, 764, 107, 2
76, 1028, 63, 2
77, 547, 241, 1
78, 1088, 21, 1
79, 728, 61, 1
80, 551, 61, 1
60, 924, 563, 2
61, 869, 702, 1
66, 771, 524, 2
69, 923, 502, 2
70, 1046, 527, 2
71, 769, 640, 1
72, 494, 456, 2
73, 1220, 321, 1
74, 923, 441, 1
75, 764, 137, 2
76, 975, 235, 1
77, 547, 271, 2
78, 963, 115, 1
79, 728, 91, 2
80, 531, 87, 1
81, 1085, 21, 1
82, 913, 11, 1
83, 747, 10, 1
84, 361, 23, 1
60, 962, 695, 1
61, 869, 702, 1
66, 771, 554, 2
69, 923, 532, 2
70, 1046, 557, 2
72, 494, 486, 2
73, 1206, 447, 1
74, 946, 463, 1
75, 819, 340, 1
76, 975, 265, 2
77, 547, 301, 2
78, 963, 145, 2
79, 728, 121, 2
80, 554, 246, 1
81, 1085, 21, 1
82, 913, 41, 2
83, 738, 56, 1
84, 368, 136, 1
61, 869, 705, 1
66, 771, 584, 2
69, 923, 562, 2
70, 1094, 713, 1
72, 494, 516, 2
73, 1206, 477, 2
74, 915, 454, 1
75, 819, 370, 2
76, 930, 363, 1
77, 547, 331, 2
78, 870, 192, 1
79, 726, 163, 1
80, 554, 276, 2
81, 1085, 21, 1
82, 855, 34, 1
83, 738, 86, 2
84, 368, 337, 1
61, 867, 709, 1
66, 818, 642, 1
69, 1032, 632, 1
72, 595, 560, 1
73, 1167, 695, 1
74, 918, 523, 1
75, 819, 400, 2
76, 929, 434, 1
77, 547, 361, 2
78, 848, 244, 1
79, 710, 270, 1
80, 554, 306, 2
81, 1085, 21, 1
82, 855, 64, 2
83, 738, 116, 2
84, 382, 557, 1
72, 620, 688, 1
74, 914, 664, 1
75, 851, 491, 1
76, 946, 429, 1
77, 547, 391, 2
78, 808, 304, 1
79, 683, 372, 1
80, 554, 336, 2
81, 1085, 21, 1
82, 885, 118, 1
83, 738, 146, 2
84, 382, 587, 2
85, 914, 10, 1
86, 575, 45, 1
74, 1093, 713, 1
75, 873, 644, 1
76, 923, 441, 1
77, 547, 421, 2
78, 832, 339, 1
79, 657, 496, 1
80, 554, 366, 2
81, 1163, 42, 1
82, 885, 148, 2
83, 738, 176, 2
84, 382, 617, 2
85, 969, 91, 1
86, 590, 206, 1
87, 1059, 12, 1
88, 480, 69, 1
74, 1093, 713, 1
75, 872, 702, 1
76, 778, 574, 1
77, 547, 451, 2
78, 953, 439, 1
79, 618, 619, 1
80, 619, 385, 1
81, 1169, 149, 1
82, 885, 178, 2
83, 738, 206, 2
85, 1003, 233, 1
86, 590, 236, 2
87, 1085, 21, 1
88, 480, 99, 2
89, 822, 445, 1
90, 935, 35, 1
91, 727, 22, 1
74, 1093, 713, 1
75, 869, 702, 1
76, 761, 703, 1
77, 547, 481, 2
78, 913, 445, 1
79, 584, 704, 1
80, 642, 562, 1
81, 1181, 267, 1
82, 885, 208, 2
83, 738, 236, 2
85, 1038, 385, 1
86, 575, 385, 1
87, 1085, 21, 1
88, 568, 215, 1
89, 836, 592, 1
90, 948, 151, 1
91, 731, 124, 1
92, 600, 31, 1
74, 1093, 713, 1
75, 881, 694, 1
76, 737, 706, 1
77, 547, 511, 2
78, 923, 441, 1
80, 626, 573, 1
81, 1188, 381, 1
82, 964, 297, 1
83, 740, 271, 1
85, 1053, 546, 1
86, 575, 415, 2
87, 1172, 40, 1
88, 577, 354, 1
89, 836, 622, 2
90, 948, 181, 2
91, 731, 154, 2
92, 600, 171, 1
93, 1076, 19, 1
94, 1024, 43, 1
75, 869, 702, 1
76, 659, 710, 1
77, 547, 541, 2
78, 890, 443, 1
80, 626, 603, 2
81, 1185, 505, 1
82, 993, 457, 1
83, 758, 432, 1
85, 1057, 688, 1
86, 583, 500, 1
87, 1177, 172, 1
88, 577, 384, 2
90, 948, 211, 2
